ID,Name,Charge,Compartment,Elements,Formula,Formula weight,Reactions,Annotation
agm_c,Agmatine,2,c,"{'C': 5, 'H': 16, 'N': 4}",C5H16N4,132.20734000000002,"frozenset({<Reaction ARGDC at 0x16b27d4dd88>, <Reaction ARGAGMt7pp at 0x16b282f6208>, <Reaction AGMT at 0x16b27d43448>, <Reaction AGMPTRCtpp at 0x16b297645c8>})","{'Human Metabolome Database': ['HMDB60259'], 'bigg.metabolite': ['agm'], 'biocyc': ['META:AGMATHINE'], 'chebi': ['CHEBI:58145'], 'hmdb': ['HMDB60259', 'HMDB01432'], 'inchi_key': ['QYPPJABKJHAVHS-UHFFFAOYSA-P'], 'inchikey': ['QYPPJABKJHAVHS-UHFFFAOYSA-P'], 'kegg.compound': ['C00179'], 'metanetx.chemical': ['MNXM328'], 'reactome': ['R-ALL-351164'], 'reactome.compound': ['351164'], 'sabiork': ['4059'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00152']}"
ala__L_p,L-Alanine,0,p,"{'C': 3, 'H': 7, 'N': 1, 'O': 2}",C3H7NO2,89.09318,"frozenset({<Reaction ALAtex at 0x16b287eac08>, <Reaction ALAt2pp at 0x16b2919e548>, <Reaction ALAtpp at 0x16b2936e148>, <Reaction ALAabcpp at 0x16b282dd988>, <Reaction ALAt4pp at 0x16b29118bc8>})","{'Human Metabolome Database': ['HMDB62251'], 'bigg.metabolite': ['ala__L'], 'biocyc': ['META:L-ALPHA-ALANINE'], 'chebi': ['CHEBI:76050'], 'envipath': ['650babc9-9d68-4b73-9332-11972ca26f7b/compound/d80739c7-acbe-4c00-8ea2-e3d19a191be2', '650babc9-9d68-4b73-9332-11972ca26f7b/compound/1aad160f-1c5e-48e0-9473-6305321b31ed'], 'hmdb': ['HMDB00161', 'HMDB62251'], 'inchi_key': ['QNAYBMKLOCPYGJ-REOHCLBHSA-N'], 'inchikey': ['QNAYBMKLOCPYGJ-REOHCLBHSA-N'], 'kegg.compound': ['C01401'], 'kegg.drug': ['D00012'], 'metanetx.chemical': ['MNXM32'], 'reactome': ['R-ALL-389664'], 'reactome.compound': ['389664', '352036', '29432', '379697'], 'sabiork': ['2280', '67'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd01003']}"
prpp_c,5-Phospho-alpha-D-ribose 1-diphosphate,-5,c,"{'C': 5, 'H': 8, 'O': 14, 'P': 3}",C5H8O14P3,385.029903,"frozenset({<Reaction GLUPRT at 0x16b28031208>, <Reaction R15BPK at 0x16b28661188>, <Reaction ORPT at 0x16b26cb8088>, <Reaction UPPRT at 0x16b27e5b888>, <Reaction ADPT at 0x16b27e95488>, <Reaction ATPPRT at 0x16b28006ac8>, <Reaction GUAPRT at 0x16b289bbcc8>, <Reaction XPPT at 0x16b26c0ed08>, <Reaction NNDPR at 0x16b27da6f08>, <Reaction NAMNPP at 0x16b28955d08>, <Reaction PRPPS at 0x16b28020748>, <Reaction HXPRT at 0x16b26c11f88>, <Reaction ANPRT at 0x16b27bc4dc8>})","{'Human Metabolome Database': ['HMDB62643'], 'bigg.metabolite': ['prpp'], 'biocyc': ['META:PRPP'], 'chebi': ['CHEBI:58017'], 'hmdb': ['HMDB00280', 'HMDB62643'], 'inchi_key': ['PQGCEDQWHSBAJP-TXICZTDVSA-I'], 'inchikey': ['PQGCEDQWHSBAJP-TXICZTDVSA-I'], 'kegg.compound': ['C00119'], 'metanetx.chemical': ['MNXM91'], 'reactome': ['R-ALL-73566'], 'reactome.compound': ['73566'], 'sabiork': ['1305'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00103']}"
galur_p,D-Galacturonate,-1,p,"{'C': 6, 'H': 9, 'O': 7}",C6H9O7,193.13146,"frozenset({<Reaction GALURtex at 0x16b28266a88>, <Reaction GALURt2rpp at 0x16b288efe88>})","{'bigg.metabolite': ['galur'], 'biocyc': ['META:D-Galactopyranuronate'], 'chebi': ['CHEBI:75525'], 'inchi_key': ['AEMOLEFTQBMNLQ-YMDCURPLSA-M'], 'inchikey': ['AEMOLEFTQBMNLQ-YMDCURPLSA-M'], 'kegg.compound': ['C00333'], 'metanetx.chemical': ['MNXM48464'], 'sabiork': ['2020'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00280']}"
all6p_c,D-Allose 6-phosphate,-2,c,"{'C': 6, 'H': 11, 'O': 9, 'P': 1}",C6H11O9P,258.119901,"frozenset({<Reaction ALLK at 0x16b287d2488>, <Reaction ALLPI at 0x16b287cf548>})","{'bigg.metabolite': ['all6p'], 'chebi': ['CHEBI:58328'], 'inchi_key': ['VFRROHXSMXFLSN-BGPJRJDNSA-L'], 'inchikey': ['VFRROHXSMXFLSN-BGPJRJDNSA-L'], 'kegg.compound': ['C02962'], 'metanetx.chemical': ['MNXM4545'], 'sabiork': ['1517'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd01901']}"
allul6p_c,Allulose 6-phosphate,-2,c,"{'C': 6, 'H': 11, 'O': 9, 'P': 1}",C6H11O9P,258.119901,"frozenset({<Reaction ALLULPE at 0x16b287d5cc8>, <Reaction ALLPI at 0x16b287cf548>})","{'bigg.metabolite': ['allul6p'], 'biocyc': ['META:D-ALLULOSE-6-PHOSPHATE'], 'chebi': ['CHEBI:81499'], 'inchi_key': ['GSXOAOHZAIYLCY-NGJCXOISSA-L'], 'inchikey': ['GSXOAOHZAIYLCY-NGJCXOISSA-L'], 'kegg.compound': ['C18096'], 'metanetx.chemical': ['MNXM4546'], 'sabiork': ['20841'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd15394']}"
histd_c,L-Histidinol,1,c,"{'C': 6, 'H': 12, 'N': 3, 'O': 1}",C6H12N3O,142.17898,"frozenset({<Reaction HISTD at 0x16b2800aa88>, <Reaction HISTP at 0x16b28b77688>})","{'Human Metabolome Database': ['HMDB03431'], 'bigg.metabolite': ['histd'], 'biocyc': ['META:HISTIDINOL'], 'chebi': ['CHEBI:6241'], 'hmdb': ['HMDB03431'], 'inchi_key': ['ZQISRDCJNBUVMM-YFKPBYRVSA-O'], 'inchikey': ['ZQISRDCJNBUVMM-YFKPBYRVSA-O'], 'kegg.compound': ['C00860'], 'metanetx.chemical': ['MNXM1281'], 'sabiork': ['5283'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00641']}"
for_p,Formate,-1,p,"{'C': 1, 'H': 1, 'O': 2}",CH1O2,45.01744,"frozenset({<Reaction FORt2pp at 0x16b289f8808>, <Reaction FDH5pp at 0x16b29234808>, <Reaction FORtex at 0x16b28d30308>, <Reaction FORtppi at 0x16b284c1048>, <Reaction FDH4pp at 0x16b2922ee88>})","{'Human Metabolome Database': ['HMDB00142'], 'bigg.metabolite': ['for'], 'biocyc': ['META:FORMATE'], 'chebi': ['CHEBI:5145'], 'envipath': ['650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a9d20ae-b6ec-40a9-93ca-1de20597b1ed', '32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09c1ad08-016e-4477-8840-b97a031eae23', '4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/bf16ab32-cb3c-4427-a65a-089ab754823e', '5882df9c-dae1-4d80-a40e-db4724271456/compound/34fe3cd9-9b0b-46b0-a1c5-8a66509f1919', '650babc9-9d68-4b73-9332-11972ca26f7b/compound/1d077cf2-3f9f-4163-aa49-0fca1b2b3ab3'], 'hmdb': ['HMDB00142'], 'inchi_key': ['BDAGIHXWWSANSR-UHFFFAOYSA-M'], 'inchikey': ['BDAGIHXWWSANSR-UHFFFAOYSA-M'], 'kegg.compound': ['C00058'], 'metanetx.chemical': ['MNXM39'], 'reactome': ['R-ALL-6801451'], 'reactome.compound': ['29460', '194712', '389585', '6801451'], 'sabiork': ['1285'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd22511']}"
orot_c,Orotate C5H3N2O4,-1,c,"{'C': 5, 'H': 3, 'N': 2, 'O': 4}",C5H3N2O4,155.08832,"frozenset({<Reaction DHORD2 at 0x16b27dfe308>, <Reaction DHORD5 at 0x16b26ca8a88>, <Reaction ORPT at 0x16b26cb8088>, <Reaction DHORDfum at 0x16b28db8788>, <Reaction OROTt2_2pp at 0x16b2915acc8>})","{'Human Metabolome Database': ['HMDB00226'], 'bigg.metabolite': ['orot'], 'biocyc': ['META:OROTATE'], 'chebi': ['CHEBI:7787'], 'hmdb': ['HMDB00226'], 'inchi_key': ['PXQPEWDEAKTCGB-UHFFFAOYSA-M'], 'inchikey': ['PXQPEWDEAKTCGB-UHFFFAOYSA-M'], 'kegg.compound': ['C00295'], 'kegg.drug': ['D00055'], 'metanetx.chemical': ['MNXM235'], 'reactome': ['R-ALL-76632'], 'reactome.compound': ['76632'], 'sabiork': ['2009'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00247']}"
galt_p,Galactitol,0,p,"{'C': 6, 'H': 14, 'O': 6}",C6H14O6,182.17176,"frozenset({<Reaction GALTtex at 0x16b28290548>, <Reaction GALTptspp at 0x16b288ed048>})","{'Human Metabolome Database': ['HMDB00107'], 'bigg.metabolite': ['galt'], 'biocyc': ['META:GALACTITOL'], 'chebi': ['CHEBI:53575'], 'hmdb': ['HMDB00107'], 'inchi_key': ['FBPFZTCFMRRESA-GUCUJZIJSA-N'], 'inchikey': ['FBPFZTCFMRRESA-GUCUJZIJSA-N'], 'kegg.compound': ['C01697'], 'metanetx.chemical': ['MNXM1233'], 'sabiork': ['2311'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd01171']}"
fecrm_e,Ferrichrome,0,e,"{'C': 27, 'H': 42, 'Fe': 1, 'N': 9, 'O': 12}",C27H42FeN9O12,740.52048,"frozenset({<Reaction EX_fecrm_e at 0x16b283d3188>, <Reaction FECRMexs at 0x16b285d3108>, <Reaction FECRMtonex at 0x16b2877b0c8>})","{'bigg.metabolite': ['fecrm'], 'biocyc': ['META:CPD0-2241'], 'chebi': ['CHEBI:5019'], 'inchi_key': ['GGUNGDGGXMHBMJ-OCIDDWSYSA-N'], 'inchikey': ['GGUNGDGGXMHBMJ-OCIDDWSYSA-N'], 'kegg.compound': ['C06228'], 'metanetx.chemical': ['MNXM2825'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd03724']}"
glc__D_p,D-Glucose,0,p,"{'C': 6, 'H': 12, 'O': 6}",C6H12O6,180.15588,"frozenset({<Reaction LACZpp at 0x16b285f4c48>, <Reaction GLCt2pp at 0x16b2890b248>, <Reaction TREHpp at 0x16b283ab688>, <Reaction GLCptspp at 0x16b289090c8>, <Reaction GLCabcpp at 0x16b28aae8c8>, <Reaction GLCtex at 0x16b2981cf08>, <Reaction GLCDpp at 0x16b2830c388>, <Reaction G1PPpp at 0x16b28b6c788>})","{'Human Metabolome Database': ['HMDB06564'], 'bigg.metabolite': ['glc__D'], 'biocyc': ['META:Glucopyranose'], 'chebi': ['CHEBI:4167'], 'hmdb': ['HMDB00122', 'HMDB06564'], 'inchi_key': ['WQZGKKKJIJFFOK-GASJEMHNSA-N'], 'inchikey': ['WQZGKKKJIJFFOK-GASJEMHNSA-N'], 'kegg.compound': ['C00031'], 'kegg.drug': ['D00009'], 'metanetx.chemical': ['MNXM41'], 'sabiork': ['1406', '1407'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd26821']}"
damp_c,DAMP C10H12N5O6P,-2,c,"{'C': 10, 'H': 12, 'N': 5, 'O': 6, 'P': 1}",C10H12N5O6P,329.205941,"frozenset({<Reaction NTPP5 at 0x16b28931848>, <Reaction DADK at 0x16b289ddcc8>, <Reaction NTD6 at 0x16b27d46748>})","{'Human Metabolome Database': ['HMDB00905'], 'bigg.metabolite': ['damp'], 'biocyc': ['META:DAMP'], 'chebi': ['CHEBI:58245'], 'hmdb': ['HMDB00905'], 'inchi_key': ['KHWCHTKSEGGWEX-RRKCRQDMSA-L'], 'inchikey': ['KHWCHTKSEGGWEX-RRKCRQDMSA-L'], 'kegg.compound': ['C00360'], 'metanetx.chemical': ['MNXM432'], 'reactome': ['R-ALL-500088'], 'reactome.compound': ['500088', '109386'], 'sabiork': ['62'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00294']}"
fmn_c,FMN C17H19N4O9P,-2,c,"{'C': 17, 'H': 19, 'N': 4, 'O': 9, 'P': 1}",C17H19N4O9P,454.327921,"frozenset({<Reaction FMNRx2 at 0x16b27f78048>, <Reaction ARBTNR2 at 0x16b285d8848>, <Reaction FEOXAMR2 at 0x16b286080c8>, <Reaction FDMO2 at 0x16b286268c8>, <Reaction FMNRx at 0x16b28d258c8>, <Reaction FECRMR2 at 0x16b285b3948>, <Reaction FMNAT at 0x16b27ccd7c8>, <Reaction FDMO4 at 0x16b284031c8>, <Reaction FDMO at 0x16b2826d9c8>, <Reaction FMNt at 0x16b294e0a08>, <Reaction FE3HOXR2 at 0x16b28486608>, <Reaction CPGNR2 at 0x16b2868c608>, <Reaction FDMO3 at 0x16b283f8e48>, <Reaction FEENTERR2 at 0x16b2860e688>, <Reaction RBFK at 0x16b26c60ac8>, <Reaction SALCHS4FER2 at 0x16b299fa6c8>, <Reaction ACP1_FMN at 0x16b26c79708>, <Reaction SALCHS2FER2 at 0x16b29a07f48>, <Reaction FDMO6 at 0x16b28495bc8>})","{'Human Metabolome Database': ['HMDB01520'], 'bigg.metabolite': ['fmn'], 'biocyc': ['META:FMN'], 'chebi': ['CHEBI:58210'], 'hmdb': ['HMDB01520'], 'inchi_key': ['ANKZYBDXHMZBDK-SCRDCRAPSA-K'], 'inchikey': ['ANKZYBDXHMZBDK-SCRDCRAPSA-K'], 'kegg.compound': ['C00061'], 'metanetx.chemical': ['MNXM119'], 'reactome': ['R-ALL-73524'], 'reactome.compound': ['73524'], 'sabiork': ['1673'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00050']}"
mal__D_e,D-Malate,-2,e,"{'C': 4, 'H': 4, 'O': 5}",C4H4O5,132.07156,"frozenset({<Reaction EX_mal__D_e at 0x16b2841ba88>, <Reaction MALDtex at 0x16b2913e1c8>})","{'Human Metabolome Database': ['HMDB31518'], 'bigg.metabolite': ['mal__D'], 'biocyc': ['META:CPD-660'], 'chebi': ['CHEBI:44073'], 'hmdb': ['HMDB31518'], 'inchi_key': ['BJEPYKJPYRNKOW-UWTATZPHSA-L'], 'inchikey': ['BJEPYKJPYRNKOW-UWTATZPHSA-L'], 'kegg.compound': ['C00497'], 'metanetx.chemical': ['MNXM1608'], 'sabiork': ['2062'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00386']}"
3oddcoa_c,3-Oxododecanoyl-CoA,-4,c,"{'C': 33, 'H': 52, 'N': 7, 'O': 18, 'P': 3, 'S': 1}",C33H52N7O18P3S,959.7883630000001,"frozenset({<Reaction ACACT5r at 0x16b28426488>, <Reaction HACD5 at 0x16b27dcb8c8>})","{'Human Metabolome Database': ['HMDB62368'], 'bigg.metabolite': ['3oddcoa'], 'biocyc': ['META:CPD0-2105'], 'chebi': ['CHEBI:62615'], 'hmdb': ['HMDB62368', 'HMDB06350', 'HMDB03937'], 'inchi_key': ['HQANBZHVWIDNQZ-GMHMEAMDSA-J'], 'inchikey': ['HQANBZHVWIDNQZ-GMHMEAMDSA-J'], 'kegg.compound': ['C05263'], 'lipidmaps': ['LMFA07050247'], 'metanetx.chemical': ['MNXM705'], 'reactome': ['R-ALL-77253'], 'reactome.compound': ['77253'], 'sabiork': ['2740'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd03117'], 'slm': ['000001024']}"
phe__L_p,L-Phenylalanine,0,p,"{'C': 9, 'H': 11, 'N': 1, 'O': 2}",C9H11NO2,165.18913999999998,"frozenset({<Reaction PHEt2rpp at 0x16b28d34648>, <Reaction PHEtipp at 0x16b29402488>, <Reaction PHEtex at 0x16b283990c8>})","{'Human Metabolome Database': ['HMDB00612'], 'bigg.metabolite': ['phe__L'], 'biocyc': ['META:PHE'], 'chebi': ['CHEBI:8089'], 'envipath': ['650babc9-9d68-4b73-9332-11972ca26f7b/compound/447fdbbc-919c-4e8d-aed3-c0533f3e6047', '650babc9-9d68-4b73-9332-11972ca26f7b/compound/c1b55d6f-7946-4f39-9dc6-ac0f47865b8b'], 'hmdb': ['HMDB00159', 'HMDB00612'], 'inchi_key': ['COLNVLDHVKWLRT-QMMMGPOBSA-N'], 'inchikey': ['COLNVLDHVKWLRT-QMMMGPOBSA-N'], 'kegg.compound': ['C02057'], 'kegg.drug': ['D00021'], 'metanetx.chemical': ['MNXM97'], 'reactome': ['R-ALL-379701'], 'reactome.compound': ['29502', '379701', '351993'], 'sabiork': ['2365', '83'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd01400']}"
g3pg_p,Glycerophosphoglycerol,-1,p,"{'C': 6, 'H': 14, 'O': 8, 'P': 1}",C6H14O8P,245.144321,"frozenset({<Reaction GPDDA4pp at 0x16b28822048>, <Reaction LPLIPAL1G140pp at 0x16b284bd248>, <Reaction G3PGtex at 0x16b28a93e88>, <Reaction LPLIPAL1G180pp at 0x16b28e09ec8>, <Reaction LPLIPAL1G160pp at 0x16b28e6d6c8>, <Reaction LPLIPAL1G120pp at 0x16b28e804c8>, <Reaction G3PGabcpp at 0x16b28b60748>, <Reaction LPLIPAL1G141pp at 0x16b28e04f48>, <Reaction LPLIPAL1G181pp at 0x16b28e09f48>, <Reaction LPLIPAL1G161pp at 0x16b28e71588>})","{'bigg.metabolite': ['g3pg'], 'biocyc': ['META:GLYCEROPHOSPHOGLYCEROL'], 'chebi': ['CHEBI:61933'], 'inchi_key': ['LLCSXHMJULHSJN-UHFFFAOYSA-M'], 'inchikey': ['LLCSXHMJULHSJN-UHFFFAOYSA-M'], 'kegg.compound': ['C03274'], 'metanetx.chemical': ['MNXM598'], 'sabiork': ['6520'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd02090'], 'slm': ['000001190']}"
tsul_p,Thiosulfate,-2,p,"{'O': 3, 'S': 2}",O3S2,112.12819999999999,"frozenset({<Reaction CYANSTpp at 0x16b284b2588>, <Reaction TSULtex at 0x16b2849e848>, <Reaction TSULabcpp at 0x16b281b84c8>})","{'Human Metabolome Database': ['HMDB60293'], 'bigg.metabolite': ['tsul'], 'biocyc': ['META:S2O3'], 'chebi': ['CHEBI:9569'], 'envipath': ['32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/32b1f2ad-32ba-4271-9c86-f4bb1c35e35d'], 'hmdb': ['HMDB00257', 'HMDB60293'], 'inchi_key': ['DHCDFWKWKRSZHF-UHFFFAOYSA-M'], 'inchikey': ['DHCDFWKWKRSZHF-UHFFFAOYSA-M'], 'kegg.compound': ['C05529'], 'metanetx.chemical': ['MNXM323'], 'reactome': ['R-ALL-1614595'], 'reactome.compound': ['1614595'], 'sabiork': ['5043'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00268']}"
trnaglu_c,TRNA (Glu),0,c,{'R': 1},R,,"frozenset({<Reaction GLUTRS at 0x16b27c31d08>, <Reaction GLUTRR at 0x16b27d197c8>})","{'bigg.metabolite': ['trnaglu'], 'biocyc': ['META:GLT-tRNAs'], 'chebi': ['CHEBI:29175'], 'kegg.compound': ['C01641'], 'metanetx.chemical': ['MNXM90886'], 'reactome': ['R-ALL-379778'], 'reactome.compound': ['379778', '379754'], 'sabiork': ['3835'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd11912']}"
ppgpp_c,"Guanosine 3',5'-bis(diphosphate)",-6,c,"{'C': 10, 'H': 11, 'N': 5, 'O': 17, 'P': 4}",C10H11N5O17P4,597.1126840000001,"frozenset({<Reaction PPGPPDP at 0x16b286c2808>, <Reaction GTPDPDP at 0x16b28969dc8>, <Reaction GDPDPK at 0x16b287514c8>})","{'Human Metabolome Database': ['HMDB59638'], 'bigg.metabolite': ['ppgpp'], 'biocyc': ['META:GUANOSINE-5DP-3DP'], 'chebi': ['CHEBI:77828'], 'hmdb': ['HMDB59638'], 'inchi_key': ['BUFLLCUFNHESEH-UUOKFMHZSA-I'], 'inchikey': ['BUFLLCUFNHESEH-UUOKFMHZSA-I'], 'kegg.compound': ['C01228'], 'metanetx.chemical': ['MNXM1189'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00905']}"
ins_e,Inosine,0,e,"{'C': 10, 'H': 12, 'N': 4, 'O': 5}",C10H12N4O5,268.22608,"frozenset({<Reaction EX_ins_e at 0x16b28105f08>, <Reaction INStex at 0x16b28338448>, <Reaction INSt2ex at 0x16b298c1908>})","{'Human Metabolome Database': ['HMDB00195'], 'bigg.metabolite': ['ins'], 'biocyc': ['META:INOSINE'], 'chebi': ['CHEBI:5927'], 'hmdb': ['HMDB00195'], 'inchi_key': ['UGQMRVRMYYASKQ-KQYNXXCUSA-N'], 'inchikey': ['UGQMRVRMYYASKQ-KQYNXXCUSA-N'], 'kegg.compound': ['C00294'], 'kegg.drug': ['D00054'], 'metanetx.chemical': ['MNXM334'], 'reactome': ['R-ALL-83927'], 'reactome.compound': ['83927', '83921'], 'sabiork': ['1868'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00246']}"
thm_p,Thiamin,1,p,"{'C': 12, 'H': 17, 'N': 4, 'O': 1, 'S': 1}",C12H17N4OS,265.35458000000006,"frozenset({<Reaction THMabcpp at 0x16b27d22cc8>, <Reaction THMtex at 0x16b28ccbfc8>})","{'bigg.metabolite': ['thm'], 'chebi': ['CHEBI:33283'], 'envipath': ['32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/d00080d5-971d-4e5f-973a-226a589d76df'], 'inchi_key': ['MYVIATVLJGTBFV-UHFFFAOYSA-M'], 'inchikey': ['MYVIATVLJGTBFV-UHFFFAOYSA-M'], 'kegg.drug': ['D08580'], 'metanetx.chemical': ['MNXM161565'], 'sabiork': ['2032'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd00305']}"
ethso3_c,Ethanesulfonate,-1,c,"{'C': 2, 'H': 5, 'O': 3, 'S': 1}",C2H5O3S,109.12429999999999,"frozenset({<Reaction ETHSO3abcpp at 0x16b28413b08>, <Reaction FDMO3 at 0x16b283f8e48>})","{'bigg.metabolite': ['ethso3'], 'biocyc': ['META:CPD-10434'], 'chebi': ['CHEBI:61909'], 'inchi_key': ['CCIVGXIOQKPBKL-UHFFFAOYSA-M'], 'inchikey': ['CCIVGXIOQKPBKL-UHFFFAOYSA-M'], 'metanetx.chemical': ['MNXM7343'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd11579']}"
arbtn_fe3_e,Aerobactin,0,e,"{'C': 22, 'H': 33, 'Fe': 1, 'N': 4, 'O': 13}",C22H33FeN4O13,617.3614200000001,"frozenset({<Reaction ARBTNexs at 0x16b285ecfc8>, <Reaction ARBTNtonex at 0x16b2877bf48>, <Reaction EX_arbtn_fe3_e at 0x16b2829e6c8>})","{'Human Metabolome Database': ['HMDB04051'], 'bigg.metabolite': ['arbtn_fe3'], 'biocyc': ['META:CPD0-2234'], 'chebi': ['CHEBI:58396'], 'hmdb': ['HMDB04051'], 'inchi_key': ['KDHHWXGBNUCREU-HOTGVXAUSA-K'], 'inchikey': ['KDHHWXGBNUCREU-HOTGVXAUSA-K'], 'kegg.compound': ['C05554'], 'metanetx.chemical': ['MNXM1464'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd26452']}"
q8_c,Ubiquinone-8,0,c,"{'C': 49, 'H': 74, 'O': 4}",C49H74O4,727.1094600000001,"frozenset({<Reaction NO3R1pp at 0x16b289e9848>, <Reaction NTRIR3pp at 0x16b2858a448>, <Reaction NADPHQR2 at 0x16b287dac88>, <Reaction L_LACD2 at 0x16b2848a8c8>, <Reaction QMO2 at 0x16b28b7e0c8>, <Reaction MDH2 at 0x16b28098908>, <Reaction CYTBDpp at 0x16b283b2188>, <Reaction GLYCTO2 at 0x16b26caba08>, <Reaction HYD1pp at 0x16b28d03248>, <Reaction NADH16pp at 0x16b290f9a48>, <Reaction NADH5 at 0x16b2811fe48>, <Reaction POX at 0x16b27bc9e88>, <Reaction G3PD5 at 0x16b26cd3e88>, <Reaction ASPO3 at 0x16b283dde88>, <Reaction FDH4pp at 0x16b2922ee88>, <Reaction CYTBO3_4pp at 0x16b28d5a2c8>, <Reaction PROD3 at 0x16b2959e688>, <Reaction DHORD2 at 0x16b27dfe308>, <Reaction NO3R1bpp at 0x16b27c11348>, <Reaction LDH_D2 at 0x16b28af2348>, <Reaction SUCDi at 0x16b28e44348>, <Reaction DSBAO1 at 0x16b28fe1748>, <Reaction GLCDpp at 0x16b2830c388>})","{'bigg.metabolite': ['q8'], 'biocyc': ['META:UBIQUINONE-8'], 'chebi': ['CHEBI:61683'], 'inchi_key': ['ICFIZJQGJAJRSU-SGHXUWJISA-N'], 'inchikey': ['ICFIZJQGJAJRSU-SGHXUWJISA-N'], 'kegg.compound': ['C17569'], 'lipidmaps': ['LMPR02010005'], 'metanetx.chemical': ['MNXM232'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd15560']}"
acgam1p_p,N-Acetyl-D-glucosamine 1-phosphate,-2,p,"{'C': 8, 'H': 14, 'N': 1, 'O': 9, 'P': 1}",C8H14NO9P,299.171821,"frozenset({<Reaction UACGAMPpp at 0x16b28556288>, <Reaction ACGAM1Ptex at 0x16b28574108>, <Reaction ACGAM1PPpp at 0x16b28d1e888>})","{'Human Metabolome Database': ['HMDB01367'], 'bigg.metabolite': ['acgam1p'], 'chebi': ['CHEBI:7125'], 'hmdb': ['HMDB01367'], 'inchi_key': ['FZLJPEPAYPUMMR-RTRLPJTCSA-L'], 'inchikey': ['FZLJPEPAYPUMMR-RTRLPJTCSA-L'], 'kegg.compound': ['C04256'], 'metanetx.chemical': ['MNXM91871'], 'reactome': ['R-ALL-532204'], 'reactome.compound': ['532204'], 'sabiork': ['1801', '26400'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd02611']}"
orn_c,Ornithine,1,c,"{'C': 5, 'H': 13, 'N': 2, 'O': 2}",C5H13N2O2,133.16892,"frozenset({<Reaction ORNabcpp at 0x16b2871de08>, <Reaction ACODA at 0x16b27eb2108>, <Reaction OCBT at 0x16b2805c508>, <Reaction ARGORNt7pp at 0x16b28a2fa48>, <Reaction PTRCORNt7pp at 0x16b2891fb88>, <Reaction ORNDC at 0x16b28ba2488>})","{'Human Metabolome Database': ['HMDB62718'], 'bigg.metabolite': ['orn'], 'biocyc': ['META:L-ORNITHINE'], 'chebi': ['CHEBI:7784'], 'hmdb': ['HMDB62718', 'HMDB04984', 'HMDB00214', 'HMDB00818', 'HMDB32455', 'HMDB62654'], 'inchi_key': ['AHLPHDHHMVZTML-BYPYZUCNSA-O'], 'inchikey': ['AHLPHDHHMVZTML-BYPYZUCNSA-O'], 'kegg.compound': ['C01602'], 'kegg.drug': ['D08302'], 'lipidmaps': ['LMFA01100057'], 'metanetx.chemical': ['MNXM89689'], 'reactome': ['R-ALL-29498'], 'reactome.compound': ['29498', '113586', '113585'], 'sabiork': ['1290'], 'sbo': 'SBO:0000247', 'seed.compound': ['cpd19016']}"
