,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_06675,98.75,98.75,100.0,100.0,99.375,98.75,98.75,98.75,98.75,99.375,99.375,99.375,98.75,99.375,99.375,98.75,98.75,98.75,99.375,99.375,99.375,98.75,98.75,96.25,98.75,99.375,98.125,98.75,98.75,98.75,98.75,98.125,98.75,96.875,96.25,98.75,98.75,98.75,100.0,100.0,100.0,100.0,100.0,98.125,98.75,96.875,100.0,98.75,98.75,98.125,98.75,98.75,98.75,98.75,98.75
CIW80_06680,99.06,99.06,100.0,100.0,99.687,99.687,99.687,99.687,99.687,99.687,99.687,99.687,99.06,99.687,99.687,99.687,99.687,98.746,99.687,99.687,99.687,99.687,99.687,99.687,99.687,99.373,99.373,99.687,99.687,99.687,99.687,99.373,99.687,99.687,99.687,99.687,99.687,99.373,100.0,100.0,100.0,100.0,100.0,99.373,98.746,99.687,100.0,99.373,99.373,99.687,99.687,99.687,99.687,99.373,99.373
CIW80_06685,100.0,100.0,100.0,99.539,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.539,99.539,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.696,97.696,97.696,97.696,100.0,97.696,100.0,100.0,100.0,100.0,99.539,100.0,99.539,100.0,100.0,100.0,99.539,100.0,100.0,100.0,100.0,100.0,100.0,99.539,99.539,99.539,99.539,99.078
CIW80_06690,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.479,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06695,98.891,98.891,98.891,99.076,97.597,97.597,97.597,97.597,97.597,98.152,98.152,98.152,99.815,97.782,97.967,97.782,97.967,99.63,98.152,98.152,98.152,97.782,97.782,96.858,97.967,97.967,97.967,97.363,97.227,97.227,97.227,97.967,97.227,98.336,97.782,97.967,98.152,98.152,99.076,99.076,99.63,100.0,99.445,98.336,99.63,97.674,98.891,97.765,32.251999999999995,98.152,32.251999999999995,32.251999999999995,97.597,32.251999999999995,32.251999999999995
CIW80_06700,99.593,99.593,100.0,100.0,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,99.593,98.78,98.374,98.374,98.374,100.0,98.78,98.78,98.78,98.374,98.374,97.561,98.78,98.374,98.374,93.496,93.902,93.902,93.496,98.374,93.902,98.78,100.0,98.78,98.78,95.935,100.0,100.0,99.593,100.0,100.0,98.374,100.0,98.78,100.0,97.561,97.561,97.154,98.374,98.374,98.374,98.374,97.561
CIW80_06705,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.775,99.775,99.775,99.775,100.0,100.0,99.775,100.0,100.0,99.775,99.775,99.775,99.775,99.775,100.0,100.0,100.0,100.0,100.0,99.775,100.0,100.0,100.0,100.0,100.0,100.0,99.775,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.551,99.551,99.551,100.0,100.0,100.0,100.0,100.0
CIW80_06710,100.0,100.0,99.66,99.66,97.619,97.619,97.619,97.619,97.619,97.619,97.619,97.619,99.32,97.619,96.939,96.259,96.939,99.66,97.619,97.619,97.619,96.259,96.259,97.959,96.599,96.939,96.939,97.279,97.279,97.279,97.279,96.599,97.279,96.599,99.66,96.259,96.599,96.599,99.66,99.66,100.0,100.0,100.0,99.383,99.66,97.959,99.66,99.231,97.279,96.599,96.22,96.22,96.22,96.22,97.279
CIW80_06715,100.0,100.0,100.0,100.0,99.49,98.98,98.98,98.98,98.98,99.49,99.49,99.49,96.939,99.49,99.49,98.98,99.49,99.49,99.49,99.49,99.49,98.98,98.98,99.49,98.98,99.49,99.107,97.959,97.959,97.959,97.959,99.49,97.959,98.469,83.505,98.98,99.49,98.469,100.0,100.0,100.0,100.0,100.0,97.959,99.49,97.959,100.0,99.49,98.98,95.161,99.315,98.98,98.98,98.98,99.49
CIW80_06720,100.0,100.0,100.0,100.0,99.219,99.219,99.219,99.219,99.219,99.219,99.219,99.219,99.219,99.219,99.219,99.219,99.219,100.0,99.219,99.219,99.219,99.219,99.219,100.0,99.219,99.219,99.219,99.219,98.438,99.219,99.219,99.219,99.219,100.0,100.0,99.219,99.219,99.219,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.219,99.219,99.219,98.438,98.438,98.438,98.438,99.219
CIW80_06725,100.0,100.0,100.0,100.0,99.565,99.13,99.13,99.13,99.13,99.565,99.565,99.565,98.696,99.565,99.565,100.0,99.565,100.0,99.565,99.565,99.565,100.0,100.0,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,100.0,100.0,100.0,99.565,100.0,100.0,100.0,99.565,100.0,99.13,99.565,100.0,99.565,100.0,99.565,99.565,99.565,99.13,99.13,99.454,99.13,99.565
CIW80_06730,99.133,99.133,99.133,95.968,99.133,99.133,99.133,99.133,99.133,99.133,99.133,99.133,98.844,27.935,99.133,98.844,99.133,99.422,99.133,99.133,99.133,98.844,98.844,98.844,98.844,99.133,99.133,99.133,98.555,99.133,99.133,99.133,99.133,99.133,98.844,98.844,99.133,98.844,99.133,99.133,99.422,99.422,100.0,98.844,99.422,98.844,99.133,99.133,98.555,99.133,98.844,98.844,97.11,98.555,99.133
CIW80_06735,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.588,0.0,95.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.588,0.0,0.0,0.0,94.118,0.0,94.118,0.0,94.118,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95.588,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_06740,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.286,99.286,100.0,100.0,99.286,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06745,99.571,99.571,100.0,100.0,98.283,98.283,98.283,98.283,98.283,98.283,98.283,98.283,99.142,98.283,98.283,98.712,97.854,99.142,98.283,98.283,98.283,98.712,98.712,98.712,98.283,97.425,96.996,98.712,98.712,98.712,98.712,96.996,98.712,97.854,98.283,98.712,98.283,98.283,100.0,100.0,100.0,100.0,100.0,98.283,99.142,98.712,100.0,98.283,97.854,98.712,98.283,98.283,98.283,98.283,97.854
CIW80_06750,99.211,99.211,99.775,99.775,98.985,98.985,98.985,98.985,98.985,99.098,99.098,99.098,99.098,99.098,99.211,99.324,99.211,99.436,99.098,99.098,99.098,99.324,99.324,98.647,99.211,99.324,99.211,99.098,99.098,99.098,99.098,99.211,99.098,98.985,98.985,99.324,99.098,99.098,99.775,99.775,99.662,99.887,100.0,99.436,99.436,98.647,99.662,98.873,98.873,98.873,98.985,98.985,98.985,98.873,98.985
CIW80_06755,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.558,99.779,99.779,99.779,99.779,99.779,99.558,99.779,99.779,99.779,99.558,99.779,99.779,99.558,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,99.779,100.0,100.0,99.779,99.558,99.779,99.779,99.115,99.115,99.336,99.558,99.558,99.558,99.558,99.336
CIW80_06760,100.0,100.0,100.0,100.0,97.222,96.703,97.222,96.703,96.703,98.148,97.802,97.802,100.0,97.222,97.802,98.148,98.148,98.901,97.802,98.148,97.802,97.802,97.802,91.667,97.802,97.802,97.802,97.222,96.703,96.703,97.222,97.802,97.222,98.901,96.703,97.222,96.703,97.802,100.0,100.0,100.0,100.0,100.0,96.703,98.901,91.667,100.0,98.148,97.802,96.97,95.37,95.604,95.604,97.222,97.802
CIW80_06765,99.307,99.307,99.538,99.538,99.307,99.307,99.307,99.307,99.307,99.307,99.307,99.307,100.0,32.117,99.307,99.307,99.076,99.219,99.307,99.307,99.307,99.307,99.307,99.769,99.307,99.307,99.307,99.076,98.152,99.076,99.076,99.307,99.076,99.538,99.538,99.307,99.307,99.307,99.307,99.538,99.538,100.0,100.0,99.307,99.307,99.769,99.538,99.674,99.307,99.307,99.307,99.307,99.307,99.538,99.076
CIW80_06770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_06795,99.879,99.883,99.883,99.883,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.883,99.883,100.0,100.0,100.0,100.0,100.0,100.0,99.883,99.883,100.0,99.883,99.883,99.883,99.417,99.883,100.0
CIW80_06800,98.361,98.361,99.18,99.18,99.18,98.77,98.77,98.77,98.77,98.361,98.361,98.361,99.18,98.77,98.77,98.361,98.361,99.18,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,99.59,99.59,97.951,98.361,98.361,99.18,99.18,99.18,100.0,100.0,99.59,99.18,98.77,99.18,97.541,97.541,98.361,98.361,98.361,98.361,98.361,98.361
CIW80_06805,99.694,99.694,99.694,99.388,99.694,99.694,99.694,99.694,99.694,99.694,99.694,99.694,99.694,99.694,100.0,99.694,99.694,99.694,99.694,99.694,99.694,99.694,99.694,100.0,100.0,99.694,99.694,99.694,99.388,99.694,99.694,99.388,99.694,99.694,99.694,99.694,99.694,99.694,99.694,99.388,100.0,99.694,100.0,99.694,99.668,99.694,99.694,99.388,99.388,98.471,100.0,100.0,100.0,100.0,100.0
CIW80_06810,99.593,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.593,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.593,99.593,99.593,99.593,99.593,99.593,100.0
CIW80_06815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,98.551,0.0,98.551,98.551,0.0,0.0,98.551
CIW80_06820,100.0,100.0,100.0,40.23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06825,99.742,99.742,100.0,100.0,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.225,99.483,99.225,99.225,98.966,99.742,99.483,99.483,99.483,99.225,99.225,99.225,99.225,98.966,99.225,99.483,99.225,99.483,99.483,99.225,99.225,99.742,99.742,99.225,99.225,99.483,100.0,100.0,100.0,100.0,100.0,99.742,99.483,99.225,100.0,99.225,99.225,98.708,99.483,99.483,99.483,99.483,98.966
CIW80_06830,99.465,99.465,100.0,100.0,99.733,99.733,99.733,99.733,99.733,99.465,99.465,99.465,99.733,99.733,99.465,99.733,99.733,99.733,99.465,99.465,99.465,99.733,99.733,99.198,99.465,99.733,99.465,99.465,99.465,99.465,99.465,99.733,99.465,99.733,99.733,99.465,99.733,99.465,100.0,100.0,99.733,100.0,100.0,99.198,99.465,99.198,100.0,99.733,99.465,99.198,99.465,99.465,99.465,99.733,99.733
CIW80_06835,100.0,100.0,99.72,99.72,100.0,100.0,100.0,100.0,100.0,99.72,99.72,99.72,100.0,100.0,99.72,99.72,99.72,100.0,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,100.0,100.0,99.72,99.72,99.72,99.72,99.72,100.0,100.0,100.0,100.0,100.0,99.72,99.44,100.0,99.72,100.0,99.44,99.44,99.44,99.44,100.0
CIW80_06840,100.0,100.0,99.18,99.18,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.361,99.18,97.297,98.361,98.347,97.143,99.18,98.361,98.361,98.361,98.361,98.361,98.361,98.361,98.347,98.347,97.541,97.541,97.521,97.541,98.347,97.541,97.541,97.521,98.361,98.361,98.361,99.18,99.18,100.0,100.0,100.0,96.721,99.18,99.18,99.18,96.721,96.721,97.297,97.541,97.541,97.541,97.541,96.667
CIW80_06845,100.0,100.0,100.0,100.0,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,100.0,98.844,98.844,98.844,98.844,100.0,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,98.844,96.532,99.422,98.844,98.844,98.844,100.0,100.0,100.0,100.0,100.0,96.532,100.0,98.266,100.0,98.844,98.266,70.513,97.688,98.266,98.266,98.266,98.844
CIW80_06850,99.511,99.51,100.0,100.0,98.778,98.778,98.775,98.778,98.778,99.267,99.265,99.267,99.511,98.775,99.022,99.267,98.778,99.267,99.267,99.267,99.267,99.265,99.265,97.304,99.022,99.267,99.267,98.284,98.289,98.289,98.289,99.022,98.533,98.529,99.267,99.265,99.267,99.02,100.0,100.0,99.511,100.0,100.0,98.533,99.265,98.533,100.0,98.571,99.038,98.859,99.563,32.68,80.508,99.563,98.857
CIW80_06855,100.0,100.0,100.0,100.0,98.758,98.758,98.758,98.758,98.758,98.137,98.137,98.137,99.379,98.758,98.758,98.758,98.758,100.0,98.137,98.137,98.137,98.758,98.758,98.137,98.758,98.758,98.137,98.137,98.137,98.137,98.137,98.758,98.758,98.137,98.137,98.758,98.137,99.219,100.0,100.0,100.0,100.0,100.0,98.137,99.219,98.137,100.0,34.167,98.137,97.08,97.516,98.137,98.137,97.516,98.137
CIW80_06860,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.609,100.0,100.0,100.0,100.0,99.609,100.0,100.0,100.0,100.0,100.0,99.609,100.0,100.0,99.609,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.609,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.609,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.609,100.0
CIW80_06870,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.454,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06880,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78,100.0,100.0,100.0,100.0,99.78,100.0,99.78,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78,100.0,100.0,100.0,100.0,100.0,99.339,99.78,99.78,99.78,99.559,100.0
CIW80_06885,99.621,99.621,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.621,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.621,100.0,100.0,100.0,99.242,100.0,99.242,99.242,99.242,99.242,100.0
CIW80_06890,99.517,99.499,99.248,99.517,99.517,98.997,99.034,98.997,98.997,99.517,99.517,99.517,99.499,99.517,99.248,99.275,99.499,99.517,99.517,99.517,99.499,99.275,99.248,99.517,99.248,99.499,99.499,29.787,99.561,99.034,98.974,99.499,99.275,99.517,99.517,99.517,99.499,99.499,99.517,99.499,100.0,100.0,100.0,99.499,99.517,99.499,99.275,99.517,99.275,99.034,99.275,99.561,99.561,99.034,99.517
CIW80_06895,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,99.495,99.495,99.495,100.0,100.0,100.0,100.0,100.0,100.0,99.495,99.495,99.495,100.0,100.0,99.495,100.0,100.0,100.0,99.495,100.0,100.0,99.495,100.0,100.0,99.49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.495,100.0
CIW80_06900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_06905,100.0,100.0,100.0,100.0,99.659,99.659,99.659,99.659,99.659,99.659,99.659,99.659,100.0,99.659,99.659,99.659,99.659,100.0,99.659,99.659,99.659,99.659,99.659,99.659,99.659,99.659,99.659,99.317,99.317,99.317,99.317,99.659,99.317,99.317,100.0,99.659,99.659,99.628,100.0,100.0,100.0,100.0,100.0,98.976,100.0,99.659,100.0,99.659,99.317,98.976,99.659,99.659,99.659,99.659,99.659
CIW80_06910,99.819,99.819,100.0,100.0,99.097,99.278,99.278,99.278,99.278,99.097,99.097,99.097,99.819,99.097,99.097,99.097,99.097,99.639,99.097,99.097,99.097,99.097,99.097,98.917,99.097,99.097,99.097,98.917,98.917,98.917,98.917,99.097,98.917,99.278,99.639,98.917,99.097,99.097,100.0,100.0,100.0,100.0,100.0,99.097,99.819,99.639,100.0,98.556,99.097,99.097,99.278,99.278,99.278,99.278,99.097
CIW80_06915,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.246,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06920,100.0,100.0,100.0,0.0,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,100.0,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,98.969,96.907,96.907,96.907,96.907,98.969,98.969,98.969,100.0,98.969,98.969,98.969,100.0,100.0,100.0,100.0,100.0,98.969,100.0,98.969,100.0,98.969,98.969,97.938,97.938,97.938,97.938,97.938,97.938
CIW80_06925,100.0,100.0,100.0,100.0,98.742,98.742,98.742,98.742,98.742,98.742,98.742,98.742,98.742,98.63,98.113,98.0,97.945,100.0,98.742,98.742,98.742,98.113,98.113,98.742,98.113,98.113,98.113,98.113,98.113,98.0,98.113,98.113,98.113,98.113,100.0,97.945,98.742,98.63,100.0,100.0,100.0,100.0,100.0,98.742,100.0,98.742,100.0,97.945,98.113,98.113,98.742,98.63,98.63,0.0,98.113
CIW80_06930,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.379,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.379,99.379,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIW80_06940,0.0,0.0,0.0,64.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,64.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_06945,98.773,98.773,99.387,99.387,99.387,99.387,99.387,99.387,99.387,97.546,97.546,97.546,98.466,99.387,99.387,99.693,99.387,98.466,97.546,97.546,97.546,99.693,99.693,99.387,99.387,98.466,99.387,98.16,98.16,98.16,98.16,99.387,98.466,98.773,98.466,99.08,97.546,99.387,99.08,99.387,98.773,100.0,100.0,98.773,98.466,99.08,99.387,99.08,99.08,0.0,95.092,95.092,95.092,99.693,99.693
CIW80_06950,98.582,98.582,99.527,99.527,98.818,98.582,98.582,98.582,98.582,97.872,97.872,97.872,99.291,98.818,98.345,98.818,98.345,98.1,97.872,97.872,97.872,98.818,98.818,99.291,98.345,98.109,98.818,98.345,98.109,98.345,98.345,98.818,98.109,99.291,99.291,99.054,97.872,98.582,99.527,99.527,98.345,100.0,100.0,99.291,98.1,99.291,99.527,98.109,98.109,24.889,98.582,98.582,98.582,98.582,98.345
CIW80_06955,99.793,99.793,100.0,100.0,97.93,98.137,98.137,98.137,98.137,98.344,98.344,98.344,99.793,98.137,97.93,98.758,98.551,98.965,39.4,98.344,98.344,98.758,98.758,99.172,98.137,98.344,98.344,98.965,98.965,98.965,98.965,98.344,98.965,99.586,99.172,98.758,97.93,97.93,100.0,100.0,99.793,100.0,100.0,98.551,98.965,98.137,100.0,38.972,41.935,36.709,39.186,39.186,98.137,39.186,98.137
CIW80_06960,99.063,99.063,98.829,98.829,98.126,98.829,98.829,98.829,98.829,98.126,98.126,98.126,98.829,98.126,98.829,98.595,98.126,99.294,98.126,98.126,98.126,98.595,98.595,99.063,99.063,98.126,98.829,99.063,97.892,99.063,99.063,98.829,99.063,99.294,99.063,98.126,98.126,98.126,98.829,98.829,98.595,100.0,100.0,98.824,99.294,98.829,98.829,54.632,54.869,34.699,97.606,97.606,97.606,97.857,98.595
CIW80_06965,100.0,100.0,99.786,99.786,99.143,99.358,99.358,99.358,99.358,99.143,99.143,99.143,99.786,99.143,98.929,99.143,99.143,99.786,99.143,99.143,99.143,99.143,99.143,99.143,98.929,99.143,98.715,99.358,99.143,99.358,99.358,98.929,99.358,99.143,99.786,99.143,99.143,98.929,99.786,99.786,99.786,100.0,99.786,99.143,99.786,98.929,99.786,99.143,99.332,99.358,98.501,98.501,99.01,98.929,93.148
CIW80_06970,100.0,100.0,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,96.38,99.548,98.643,99.548,99.548,100.0,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,99.548,100.0,99.548,99.548,99.548,99.548,99.548,99.548,100.0,100.0,100.0,100.0,99.548,99.548,98.643,99.095,99.548,98.643,98.643,98.643,98.19,99.548
CIW80_06975,100.0,100.0,100.0,100.0,100.0,99.333,99.333,99.333,99.333,100.0,100.0,100.0,99.333,99.333,99.333,100.0,99.333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.333,99.333,99.333,99.333,98.667,99.333,99.333,99.333,99.333,99.333,100.0,99.333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.667,100.0,99.333,100.0,99.333,99.333,100.0,99.333,99.333,99.333,99.333,99.333
CIW80_06980,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.113,98.113,0.0,98.113,100.0
CIW80_06985,100.0,100.0,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,98.98,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,95.918,95.918,95.918,95.918,97.959,95.918,96.939,98.98,97.959,97.959,97.959,97.959,97.959,100.0,100.0,100.0,97.959,98.98,97.959,97.959,97.959,97.959,95.918,95.918,95.918,95.918,95.918,97.959
CIW80_06990,99.429,99.429,100.0,98.286,98.286,97.714,97.714,97.714,97.714,98.286,98.286,98.286,100.0,97.714,98.286,98.286,98.857,99.429,98.286,98.286,98.286,98.286,98.286,98.857,98.286,98.286,98.286,97.674,97.674,97.674,97.674,98.286,98.256,97.714,98.286,98.286,98.286,98.286,98.286,98.286,100.0,100.0,100.0,98.857,99.429,98.286,98.286,98.857,98.286,98.837,98.286,98.286,98.286,98.857,98.857
CIW80_06995,100.0,100.0,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,100.0,98.519,99.259,99.259,99.259,100.0,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,100.0,99.259,99.259,99.259,99.259,99.259,100.0,100.0,100.0,98.519,100.0,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259,99.259
