Unnamed: 0,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_01085,LF82_2851,NRG857_08255,UM146_08915,APECO1_729,EcolC_1982,ECB_01617,ECBD_1996,B21_01607,ECD_01617,BWG_1462,EcDH1_1993,ECDH1ME8569_1591,ECED1_1848,EcHS_A1724,ECIAI1_1699,EKO11_2127,ECSE_1770,ECSF_1510,ECDH10B_1781,b1647,ydhF,ECW_m1815,WFL_08890,EC042_1817,EC55989_1815,ECO103_1788,ECO111_2117,None,Z2664,ECs_2356,ECSP_2212,ECO26_2376,G2583_2042,EcSMS35_1551,E2348C_1734,EcE24377A_1858,ETEC_1682,UMNK88_2107,ECOK1_1766,ECS88_1695,ECP_1593,ECABU_c19000,c2039,ECIAI39_1408,ECNA114_1695,ECUMN_1938,UTI89_C1838,SbBS512_E1839,SBO_1488,SDY_1871,SFxv_1877,S1806,SF1674,SFV_1667,SSON_1509
CIW80_01090,LF82_2855,NRG857_08260,UM146_08910,None,EcolC_1981,ECB_01618,ECBD_1995,B21_01608,ECD_01618,BWG_1463,EcDH1_1992,ECDH1ME8569_1592,None,None,ECIAI1_1700,None,ECSE_1772,ECSF_1511,ECDH10B_1782,b1648,ydhL,None,WFL_08895,None,EC55989_1816,ECO103_1789,ECO111_2118,None,Z2665,ECs_2357,ECSP_2213,ECO26_2377,G2583_2043,EcSMS35_1550,E2348C_1735,None,ETEC_1683,None,None,ECS88_1697,ECP_1594,ECABU_c19020,c2040,None,None,None,UTI89_C1839,None,SBO_1486,SDY_1873,SFxv_1881,S1808,SF1675,SFV_1669,SSON_1507
CIW80_01095,LF82_2856,NRG857_08265,UM146_08905,APECO1_731,EcolC_1980,ECB_01619,ECBD_1994,B21_01609,ECD_01619,BWG_1464,EcDH1_1991,ECDH1ME8569_1593,ECED1_1849,EcHS_A1726,ECIAI1_1701,EKO11_2125,ECSE_1771,ECSF_1512,ECDH10B_1783,b1649,ydhM,ECW_m1816,WFL_08900,EC042_1818,EC55989_1817,ECO103_1790,ECO111_2119,ECH74115_2361,Z2666,ECs_2358,ECSP_2214,ECO26_2378,G2583_2044,EcSMS35_1549,E2348C_1736,EcE24377A_1860,ETEC_1684,UMNK88_2109,ECOK1_1768,ECS88_1698,ECP_1595,ECABU_c19010,c2042,ECIAI39_1407,ECNA114_1697,ECUMN_1939,UTI89_C1840,SbBS512_E1841,SBO_1487,SDY_1872,SFxv_1880,S1807,SF1676,SFV_1668,SSON_1508
CIW80_01100,LF82_1476,NRG857_08270,UM146_08900,APECO1_732,EcolC_1979,ECB_01620,ECBD_1993,B21_01610,ECD_01620,BWG_1465,EcDH1_1990,ECDH1ME8569_1594,ECED1_1850,EcHS_A1727,ECIAI1_1702,EKO11_2124,ECSE_1773,ECSF_1513,ECDH10B_1784,b1650,nemA,ECW_m1817,WFL_08905,EC042_1819,EC55989_1818,ECO103_1791,ECO111_2120,ECH74115_2362,Z2668,ECs_2359,ECSP_2215,ECO26_2379,G2583_2045,EcSMS35_1548,E2348C_1737,EcE24377A_1861,ETEC_1685,UMNK88_2110,ECOK1_1769,ECS88_1699,ECP_1596,ECABU_c19030,c2043,ECIAI39_1406,ECNA114_1698,ECUMN_1940,UTI89_C1841,SbBS512_E1842,None,SDY_1876,SFxv_1882,S1809,SF1677,SFV_1670,SSON_1506
CIW80_01105,LF82_0861,NRG857_08275,UM146_08895,APECO1_733,EcolC_1978,ECB_01621,ECBD_1992,B21_01611,ECD_01621,BWG_1466,EcDH1_1989,ECDH1ME8569_1595,ECED1_1851,EcHS_A1728,ECIAI1_1703,EKO11_2123,ECSE_1774,ECSF_1514,ECDH10B_1785,b1651,gloA,ECW_m1818,WFL_08910,EC042_1820,EC55989_1819,ECO103_1792,ECO111_2121,ECH74115_2363,Z2669,ECs_2360,ECSP_2216,ECO26_2380,G2583_2046,EcSMS35_1547,E2348C_1738,EcE24377A_1862,ETEC_1686,UMNK88_2111,ECOK1_1770,ECS88_1700,ECP_1597,ECABU_c19040,c2044,ECIAI39_1405,ECNA114_1699,ECUMN_1941,UTI89_C1842,SbBS512_E1843,SBO_1484,SDY_1877,SFxv_1883,S1810,SF1678,SFV_1671,SSON_1505
CIW80_01110,LF82_1917,NRG857_08280,UM146_08890,APECO1_734,EcolC_1977,ECB_01622,ECBD_1991,B21_01612,ECD_01622,BWG_1467,EcDH1_1988,ECDH1ME8569_1596,ECED1_1852,EcHS_A1729,ECIAI1_1704,EKO11_2122,ECSE_1775,ECSF_1515,ECDH10B_1786,b1652,rnt,ECW_m1819,WFL_08915,EC042_1821,EC55989_1820,ECO103_1793,ECO111_2122,ECH74115_2364,Z2671,ECs_2361,ECSP_2217,ECO26_2381,G2583_2047,EcSMS35_1546,E2348C_1739,EcE24377A_1863,ETEC_1687,UMNK88_2112,ECOK1_1771,ECS88_1701,ECP_1598,ECABU_c19050,c2045,ECIAI39_1404,ECNA114_1700,ECUMN_1942,UTI89_C1843,SbBS512_E1844,SBO_1483,SDY_1878,SFxv_1884,S1811,SF1679,SFV_1672,SSON_1504
CIW80_01115,None,NRG857_08285,UM146_08885,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EC042_1822,EC55989_1821,ECO103_1794,None,ECH74115_2365,Z2673,ECs_2362,ECSP_2218,None,G2583_2048,EcSMS35_1545,None,EcE24377A_1865,None,None,None,ECS88_1702,None,None,c2047,ECIAI39_1403,None,ECUMN_1943,UTI89_C1844,None,None,None,None,None,None,None,None
CIW80_01120,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EC042_1822,EC55989_1821,ECO103_1794,None,ECH74115_2365,Z2673,ECs_2362,ECSP_2218,None,G2583_2048,EcSMS35_1545,None,EcE24377A_1865,None,None,None,None,None,None,None,ECIAI39_1403,None,ECUMN_1943,None,SbBS512_E1849,None,None,None,None,None,None,None
CIW80_01125,LF82_0929,NRG857_08290,UM146_08880,APECO1_735,EcolC_1975,ECB_01624,ECBD_1989,B21_01614,ECD_01624,BWG_1469,EcDH1_1986,ECDH1ME8569_1598,ECED1_1853,EcHS_A1732,ECIAI1_1706,EKO11_2120,ECSE_1777,ECSF_1516,ECDH10B_1788,b1654,ydhD,ECW_m1821,WFL_08925,EC042_1823,EC55989_1822,ECO103_1795,ECO111_2124,ECH74115_2366,Z2676,ECs_2363,ECSP_2219,ECO26_2383,G2583_2049,EcSMS35_1544,E2348C_1740,EcE24377A_1866,ETEC_1689,UMNK88_2114,ECOK1_1773,ECS88_1703,ECP_1599,ECABU_c19070,c2048,ECIAI39_1402,ECNA114_1701,ECUMN_1944,UTI89_C1845,SbBS512_E1850,SBO_1479,SDY_1880,SFxv_1890,S1814,SF1682,SFV_1676,SSON_1502
CIW80_01130,LF82_2857,NRG857_08295,UM146_08875,None,EcolC_1974,ECB_01625,ECBD_1988,B21_01615,ECD_01625,BWG_1470,EcDH1_1985,ECDH1ME8569_1600,ECED1_1854,EcHS_A1734,ECIAI1_1707,EKO11_2119,ECSE_1779,ECSF_1517,ECDH10B_1789,b1655,ydhO,ECW_m1822,WFL_08930,EC042_1824,EC55989_1823,ECO103_1796,ECO111_2125,ECH74115_2367,Z2677,ECs_2364,ECSP_2221,ECO26_2384,G2583_2050,EcSMS35_1543,E2348C_1741,EcE24377A_1868,ETEC_1690,UMNK88_2116,ECOK1_1774,ECS88_1704,ECP_1600,ECABU_c19080,c2049,ECIAI39_1401,ECNA114_1702,ECUMN_1945,UTI89_C1846,SbBS512_E1852,SBO_1476,SDY_1881,SFxv_1891,S1815,SF1683,SFV_1677,SSON_1501
CIW80_01135,LF82_2148,NRG857_08300,UM146_08870,APECO1_736,EcolC_1973,ECB_01626,ECBD_1987,B21_01616,ECD_01626,BWG_1471,EcDH1_1984,ECDH1ME8569_1601,ECED1_1855,EcHS_A1735,ECIAI1_1708,EKO11_2118,ECSE_1780,ECSF_1518,ECDH10B_1790,b1656,sodB,ECW_m1823,WFL_08935,EC042_1825,EC55989_1824,ECO103_1797,ECO111_2126,ECH74115_2368,Z2678,ECs_2365,ECSP_2222,ECO26_2385,G2583_2051,EcSMS35_1542,E2348C_1742,EcE24377A_1869,ETEC_1691,UMNK88_2117,ECOK1_1775,ECS88_1705,ECP_1601,ECABU_c19090,c2050,ECIAI39_1400,ECNA114_1703,ECUMN_1946,UTI89_C1847,SbBS512_E1853,SBO_1475,SDY_1882,SFxv_1892,S1816,SF1684,SFV_1678,SSON_1500
CIW80_01140,LF82_2858,NRG857_08305,UM146_08865,APECO1_737,EcolC_1972,ECB_01627,ECBD_1986,B21_01617,ECD_01627,BWG_1472,EcDH1_1983,ECDH1ME8569_1602,ECED1_1856,EcHS_A1736,ECIAI1_1709,EKO11_2117,ECSE_1781,ECSF_1519,ECDH10B_1791,b1657,ydhP,ECW_m1824,WFL_08940,EC042_1826,EC55989_1825,ECO103_1798,ECO111_2127,ECH74115_2369,Z2679,ECs_2366,ECSP_2223,ECO26_2386,G2583_2052,EcSMS35_1541,E2348C_1743,EcE24377A_1870,ETEC_1692,UMNK88_2118,ECOK1_1776,ECS88_1706,ECP_1602,ECABU_c19100,c2051,ECIAI39_1399,ECNA114_1704,ECUMN_1947,UTI89_C1848,SbBS512_E1854,SBO_1474,SDY_1883,SFxv_1893,S1817,SF1685,SFV_1679,SSON_1499
CIW80_01145,None,NRG857_08310,UM146_08860,None,None,ECB_01628,None,B21_04341,ECD_01628,BWG_1473,None,None,None,EcHS_A1737,None,None,None,None,None,b4602,None,None,WFL_08945,None,None,ECO103_1799,ECO111_2128,ECH74115_2370,None,ECs_5737,ECSP_2224,ECO26_2387,None,EcSMS35_1540,E2348C_1744,EcE24377A_1871,None,UMNK88_2119,ECOK1_1777,None,ECP_1603,ECABU_c19110,None,None,ECNA114_1705,None,None,SbBS512_E1855,None,None,None,None,None,None,None
CIW80_01150,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EKO11_2116,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECP_1604,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_01155,LF82_1784,NRG857_08315,UM146_08855,APECO1_738,EcolC_1971,ECB_01629,ECBD_1985,B21_01618,ECD_01629,BWG_1474,EcDH1_1982,ECDH1ME8569_1603,ECED1_1857,EcHS_A1738,ECIAI1_1710,EKO11_2115,ECSE_1782,ECSF_1520,None,b1658,purR,ECW_m1825,WFL_08950,EC042_1827,EC55989_1826,ECO103_1800,ECO111_2129,ECH74115_2372,Z2681,ECs_2367,ECSP_2225,ECO26_2388,G2583_2053,EcSMS35_1538,E2348C_1745,EcE24377A_1873,ETEC_1693,UMNK88_2121,ECOK1_1779,ECS88_1707,ECP_1605,ECABU_c19120,c2052,ECIAI39_1398,ECNA114_1706,ECUMN_1948,UTI89_C1849,SbBS512_E1857,SBO_1473,SDY_1884,SFxv_1894,S1818,SF1686,SFV_1680,SSON_1498
CIW80_01160,LF82_2849,NRG857_08320,UM146_08850,APECO1_739,EcolC_1970,ECB_01630,ECBD_1984,B21_01619,ECD_01630,BWG_1475,EcDH1_1981,ECDH1ME8569_1604,ECED1_1858,EcHS_A1739,ECIAI1_1711,EKO11_2114,ECSE_1783,ECSF_1521,ECDH10B_1793,b1659,ydhB,ECW_m1826,WFL_08955,EC042_1828,EC55989_1827,ECO103_1801,ECO111_2130,ECH74115_2371,Z2682,ECs_2368,ECSP_2226,ECO26_2389,G2583_2054,EcSMS35_1539,E2348C_1746,EcE24377A_1872,ETEC_1694,UMNK88_2120,ECOK1_1778,ECS88_1708,ECP_1606,ECABU_c19130,c2053,ECIAI39_1397,ECNA114_1707,ECUMN_1949,UTI89_C1850,SbBS512_E1856,SBO_1472,SDY_1885,SFxv_1895,S1819,SF1687,SFV_1681,SSON_1497
CIW80_01165,LF82_2850,NRG857_08325,UM146_08845,APECO1_740,EcolC_1969,ECB_01631,ECBD_1983,B21_01620,ECD_01631,BWG_1476,EcDH1_1980,ECDH1ME8569_1605,ECED1_1859,EcHS_A1740,ECIAI1_1712,EKO11_2113,ECSE_1784,ECSF_1522,ECDH10B_1794,b1660,ydhC,ECW_m1827,WFL_08960,EC042_1829,EC55989_1828,ECO103_1802,ECO111_2131,ECH74115_2373,Z2685,ECs_2369,ECSP_2227,ECO26_2390,G2583_2055,EcSMS35_1537,E2348C_1747,EcE24377A_1874,ETEC_1695,UMNK88_2122,ECOK1_1780,ECS88_1709,ECP_1607,ECABU_c19140,c2054,ECIAI39_1396,ECNA114_1708,ECUMN_1950,UTI89_C1851,SbBS512_E1858,SBO_1471,SDY_1886,SFxv_1896,S1820,SF1688,SFV_1682,SSON_1496
CIW80_01170,LF82_0286,NRG857_08330,UM146_08840,APECO1_741,EcolC_1968,ECB_01632,ECBD_1982,B21_01622,ECD_01632,BWG_1477,EcDH1_1979,ECDH1ME8569_1606,ECED1_1860,EcHS_A1741,ECIAI1_1713,EKO11_2112,ECSE_1785,ECSF_1523,ECDH10B_1795,b1661,cfa,ECW_m1828,WFL_08965,EC042_1830,EC55989_1829,ECO103_1803,ECO111_2132,ECH74115_2374,Z2686,ECs_2370,ECSP_2228,ECO26_2391,G2583_2056,EcSMS35_1536,E2348C_1748,EcE24377A_1875,ETEC_1696,UMNK88_2123,ECOK1_1781,ECS88_1710,ECP_1608,ECABU_c19150,c2055,ECIAI39_1395,ECNA114_1709,ECUMN_1951,UTI89_C1852,SbBS512_E1859,SBO_1470,SDY_1887,SFxv_1897,S1821,SF1689,SFV_1683,SSON_1495
CIW80_01175,LF82_1879,NRG857_08335,UM146_08835,APECO1_742,EcolC_1967,ECB_01633,ECBD_1981,B21_01623,ECD_01633,BWG_1478,EcDH1_1978,ECDH1ME8569_1607,ECED1_1861,EcHS_A1742,ECIAI1_1714,EKO11_2111,ECSE_1786,ECSF_1524,ECDH10B_1796,b1662,ribC,ECW_m1829,WFL_08970,EC042_1831,EC55989_1830,ECO103_1804,ECO111_2133,ECH74115_2375,Z2688,ECs_2371,ECSP_2229,ECO26_2392,G2583_2057,EcSMS35_1535,E2348C_1749,EcE24377A_1876,ETEC_1697,UMNK88_2124,ECOK1_1782,ECS88_1711,ECP_1609,ECABU_c19160,c2056,ECIAI39_1394,ECNA114_1710,ECUMN_1952,UTI89_C1853,SbBS512_E1860,SBO_1469,SDY_1888,SFxv_1898,S1822,SF1690,SFV_1684,SSON_1494
CIW80_01180,LF82_1302,NRG857_08340,UM146_08830,APECO1_743,EcolC_1966,ECB_01634,ECBD_1980,B21_01624,ECD_01634,BWG_1479,EcDH1_1977,ECDH1ME8569_1609,ECED1_1862,EcHS_A1743,ECIAI1_1715,EKO11_2110,ECSE_1787,ECSF_1525,ECDH10B_1797,b1663,mdtK,ECW_m1830,WFL_08975,EC042_1832,EC55989_1831,ECO103_1805,ECO111_2134,ECH74115_2376,Z2690,ECs_2372,ECSP_2230,ECO26_2393,G2583_2058,EcSMS35_1534,E2348C_1750,EcE24377A_1877,ETEC_1698,UMNK88_2125,ECOK1_1783,ECS88_1712,ECP_1610,ECABU_c19170,c2057,ECIAI39_1393,ECNA114_1711,ECUMN_1953,UTI89_C1854,SbBS512_E1861,SBO_1468,SDY_1890,SFxv_1899,S1823,SF1691,SFV_1685,SSON_1493
CIW80_01185,LF82_2859,NRG857_08345,UM146_08825,APECO1_744,EcolC_1965,ECB_01635,ECBD_1979,B21_01625,ECD_01635,BWG_1480,EcDH1_1976,ECDH1ME8569_1610,ECED1_1863,EcHS_A1744,ECIAI1_1716,EKO11_2109,ECSE_1788,ECSF_1526,ECDH10B_1798,b1664,ydhQ,ECW_m1831,WFL_08980,EC042_1833,EC55989_1832,ECO103_1806,ECO111_2135,ECH74115_2377,Z2691,ECs_2373,ECSP_2231,ECO26_2394,G2583_2059,EcSMS35_1533,E2348C_1751,EcE24377A_1878,ETEC_1699,UMNK88_2126,ECOK1_1784,ECS88_1713,ECP_1611,ECABU_c19180,c2058,ECIAI39_1392,ECNA114_1712,ECUMN_1954,UTI89_C1855,SbBS512_E1862,SBO_1467,SDY_1891,SFxv_1900,S1824,SF1694,SFV_1686,SSON_1492
CIW80_01200,LF82_2860,NRG857_08350,UM146_08820,None,EcolC_1964,ECB_01636,ECBD_1978,B21_01626,ECD_01636,BWG_1481,EcDH1_1975,ECDH1ME8569_1611,ECED1_1865,EcHS_A1748,ECIAI1_1718,EKO11_2108,ECSE_1789,ECSF_1527,ECDH10B_1801,b1667,ydhR,ECW_m1834,WFL_08985,EC042_1835,EC55989_1834,ECO103_1807,ECO111_2136,ECH74115_2380,Z2694,ECs_2374,ECSP_2234,ECO26_2395,G2583_2062,EcSMS35_1530,E2348C_1752,EcE24377A_1882,ETEC_1700,UMNK88_2129,ECOK1_1787,ECS88_1715,ECP_1614,ECABU_c19210,c2059,ECIAI39_1390,ECNA114_1713,ECUMN_1956,UTI89_C1859,SbBS512_E1865,SBO_1465,None,SFxv_1901,S1827,SF1695,SFV_1689,SSON_1489
CIW80_01205,LF82_2861,NRG857_08355,UM146_08815,APECO1_746,EcolC_1963,ECB_01637,ECBD_1977,B21_01627,ECD_01637,BWG_1482,EcDH1_1974,ECDH1ME8569_1612,ECED1_1866,EcHS_A1749,ECIAI1_1719,EKO11_2107,ECSE_1790,ECSF_1528,ECDH10B_1802,b1668,ydhS,ECW_m1835,WFL_08990,EC042_1836,EC55989_1835,ECO103_1808,ECO111_2137,ECH74115_2381,Z2695,ECs_2375,ECSP_2235,ECO26_2396,G2583_2063,None,E2348C_1753,None,ETEC_1701,UMNK88_2130,ECOK1_1788,ECS88_1716,ECP_1615,ECABU_c19220,c2060,ECIAI39_1389,ECNA114_1714,ECUMN_1957,UTI89_C1860,None,SBO_1464,SDY_1896,SFxv_1902,None,SF1696,SFV_1690,SSON_1488
CIW80_01210,LF82_2862,NRG857_08360,UM146_08810,APECO1_748,EcolC_1962,ECB_01638,ECBD_1976,B21_01628,ECD_01638,BWG_1483,EcDH1_1973,ECDH1ME8569_1613,ECED1_1867,None,ECIAI1_1720,EKO11_2106,ECSE_1791,ECSF_1529,ECDH10B_1803,b1669,ydhT,ECW_m1836,WFL_08995,EC042_1837,EC55989_1836,ECO103_1809,ECO111_2138,ECH74115_2382,Z2696,ECs_2376,ECSP_2236,ECO26_2397,G2583_2064,EcSMS35_1528,E2348C_1754,EcE24377A_1884,ETEC_1702,UMNK88_2131,ECOK1_1789,ECS88_1717,ECP_1616,ECABU_c19230,c2062,ECIAI39_1388,ECNA114_1715,ECUMN_1958,UTI89_C1861,SbBS512_E1869,SBO_1463,SDY_1897,SFxv_1903,S1829,SF1697,SFV_1691,SSON_1487
CIW80_01215,LF82_2863,NRG857_08365,UM146_08805,APECO1_749,EcolC_1961,ECB_01639,ECBD_1975,B21_01629,ECD_01639,BWG_1484,EcDH1_1972,ECDH1ME8569_1614,ECED1_1868,EcHS_A1751,ECIAI1_1721,EKO11_2105,ECSE_1792,ECSF_1530,ECDH10B_1804,b1670,ydhU,ECW_m1837,WFL_09000,EC042_1838,EC55989_1837,ECO103_1810,ECO111_2139,ECH74115_2383,Z2697,ECs_2377,ECSP_2237,ECO26_2398,G2583_2065,EcSMS35_1527,E2348C_1755,EcE24377A_1885,ETEC_1703,UMNK88_2132,ECOK1_1790,ECS88_1718,ECP_1617,ECABU_c19240,c2064,ECIAI39_1387,ECNA114_1716,ECUMN_1959,UTI89_C1862,SbBS512_E1870,SBO_1462,SDY_1898,SFxv_1904,S1830,SF1698,SFV_1692,SSON_1486
CIW80_01220,LF82_2866,NRG857_08370,UM146_08800,APECO1_750,EcolC_1960,ECB_01640,ECBD_1974,B21_01630,ECD_01640,BWG_1485,EcDH1_1971,ECDH1ME8569_1615,ECED1_1869,EcHS_A1752,ECIAI1_1722,EKO11_2104,ECSE_1793,ECSF_1531,ECDH10B_1805,b1671,ydhX,ECW_m1838,WFL_09005,EC042_1839,EC55989_1838,ECO103_1811,ECO111_2140,ECH74115_2384,Z2698,ECs_2378,ECSP_2238,ECO26_2399,G2583_2066,EcSMS35_1526,E2348C_1756,EcE24377A_1886,ETEC_1704,UMNK88_2133,ECOK1_1791,ECS88_1719,ECP_1618,ECABU_c19250,c2065,None,ECNA114_1717,ECUMN_1960,UTI89_C1863,SbBS512_E1871,SBO_1461,SDY_1899,SFxv_1905,S1831,SF1699,SFV_1693,SSON_1485
CIW80_01225,LF82_2865,NRG857_08375,UM146_08795,APECO1_751,EcolC_1959,ECB_01641,ECBD_1973,B21_01631,ECD_01641,BWG_1486,EcDH1_1970,ECDH1ME8569_1616,ECED1_1870,EcHS_A1753,ECIAI1_1723,EKO11_2103,ECSE_1794,ECSF_1532,ECDH10B_1806,b1672,ydhW,ECW_m1839,WFL_09010,EC042_1840,EC55989_1839,ECO103_1812,ECO111_2141,ECH74115_2385,Z2700,ECs_2379,ECSP_2239,ECO26_2400,G2583_2067,EcSMS35_1525,E2348C_1757,EcE24377A_1887,ETEC_1705,UMNK88_2134,ECOK1_1792,ECS88_1720,ECP_1619,ECABU_c19260,c2066,ECIAI39_1386,ECNA114_1718,ECUMN_1961,UTI89_C1864,SbBS512_E1872,SBO_1460,SDY_1900,SFxv_1906,S1832,SF1700,SFV_1694,SSON_1484
CIW80_01230,LF82_2864,NRG857_08380,UM146_08790,APECO1_752,EcolC_1958,ECB_01642,ECBD_1972,B21_01632,ECD_01642,BWG_1487,EcDH1_1969,ECDH1ME8569_1617,ECED1_1872,EcHS_A1754,ECIAI1_1724,EKO11_2102,ECSE_1795,ECSF_1533,ECDH10B_1807,b1673,ydhV,ECW_m1840,WFL_09015,EC042_1841,EC55989_1840,ECO103_1816,ECO111_2142,ECH74115_2386,Z2701,ECs_2380,ECSP_2240,ECO26_2401,G2583_2068,EcSMS35_1524,E2348C_1758,EcE24377A_1888,ETEC_1706,UMNK88_2135,None,ECS88_1721,ECP_1620,ECABU_c19270,c2067,ECIAI39_1385,ECNA114_1719,ECUMN_1962,UTI89_C1865,SbBS512_E1873,SBO_1459,None,SFxv_1907,None,SF1701,SFV_1695,SSON_1483
CIW80_01235,LF82_2867,NRG857_08385,UM146_08785,APECO1_753,EcolC_1957,ECB_01643,ECBD_1971,B21_01633,ECD_01643,BWG_1488,EcDH1_1968,ECDH1ME8569_1618,ECED1_1873,EcHS_A1755,ECIAI1_1725,EKO11_2101,ECSE_1796,ECSF_1534,ECDH10B_1808,b1674,ydhY,ECW_m1841,WFL_09020,EC042_1842,EC55989_1841,ECO103_1817,ECO111_2143,ECH74115_2387,Z2702,ECs_2381,ECSP_2241,ECO26_2402,G2583_2069,EcSMS35_1523,E2348C_1759,EcE24377A_1889,ETEC_1707,UMNK88_2136,ECOK1_1794,ECS88_1722,ECP_1621,ECABU_c19280,c2068,ECIAI39_1384,ECNA114_1720,ECUMN_1963,UTI89_C1866,None,SBO_1458,None,SFxv_1908,S1834,SF1702,SFV_1696,SSON_1482
CIW80_01240,LF82_2868,NRG857_08390,UM146_08780,None,EcolC_1956,ECB_01644,ECBD_1970,B21_01634,ECD_01644,BWG_1489,EcDH1_1967,ECDH1ME8569_1619,ECED1_1874,EcHS_A1756,ECIAI1_1726,EKO11_2100,ECSE_1798,ECSF_1535,ECDH10B_1809,b1675,ydhZ,ECW_m1842,WFL_09025,None,EC55989_1842,ECO103_1818,ECO111_2144,ECH74115_2389,Z2703,ECs_2382,ECSP_2242,ECO26_2403,G2583_2070,EcSMS35_1521,E2348C_1760,EcE24377A_1891,ETEC_1708,UMNK88_2138,ECOK1_1795,ECS88_1723,ECP_1622,ECABU_c19290,c2069,ECIAI39_1383,ECNA114_1722,ECUMN_1964,UTI89_C1867,SbBS512_E1876,SBO_1455,SDY_1904,None,S1835,SF1703,SFV_1697,SSON_1481
CIW80_01245,LF82_1790,NRG857_08395,UM146_08775,APECO1_754,EcolC_1955,ECB_01645,ECBD_1969,B21_01635,ECD_01645,BWG_1490,EcDH1_1966,ECDH1ME8569_1620,ECED1_1875,EcHS_A1757,ECIAI1_1728,EKO11_2099,ECSE_1799,ECSF_1536,ECDH10B_1810,b1676,pykF,ECW_m1843,WFL_09030,EC042_1843,EC55989_1843,ECO103_1819,ECO111_2145,ECH74115_2390,Z2704,ECs_2383,ECSP_2243,ECO26_2404,G2583_2071,EcSMS35_1520,E2348C_1761,EcE24377A_1892,ETEC_1709,UMNK88_2139,ECOK1_1796,ECS88_1726,ECP_1623,ECABU_c19300,c2071,ECIAI39_1382,ECNA114_1723,ECUMN_1965,UTI89_C1868,SbBS512_E1877,SBO_1454,SDY_1905,SFxv_1912,S1838,SF1705,SFV_1699,SSON_1480
CIW80_01250,LF82_1221,NRG857_08400,UM146_08770,None,EcolC_1954,ECB_01646,ECBD_1968,B21_01636,ECD_01646,BWG_1491,EcDH1_1965,ECDH1ME8569_1621,ECED1_1876,EcHS_A1758,ECIAI1_1729,EKO11_2098,ECSE_1800,ECSF_1537,ECDH10B_1811,b1677,lpp,ECW_m1844,WFL_09035,EC042_1844,EC55989_1844,ECO103_1820,ECO111_2146,ECH74115_2391,Z2705,ECs_2384,ECSP_2244,ECO26_2405,G2583_2072,EcSMS35_1519,E2348C_1762,EcE24377A_1893,ETEC_1710,UMNK88_2140,ECOK1_1797,ECS88_1727,ECP_1624,ECABU_c19310,c2072,ECIAI39_1381,ECNA114_1724,ECUMN_1966,UTI89_C1869,SbBS512_E1878,SBO_1453,SDY_1908,SFxv_1914,S1839,SF1706,SFV_1700,SSON_1479
CIW80_01255,LF82_3579,NRG857_08405,UM146_08765,APECO1_755,EcolC_1953,ECB_01647,ECBD_1967,B21_01637,ECD_01647,BWG_1492,EcDH1_1964,ECDH1ME8569_1622,ECED1_1877,EcHS_A1759,ECIAI1_1730,EKO11_2097,ECSE_1801,ECSF_1538,ECDH10B_1812,b1678,ynhG,ECW_m1845,WFL_09040,EC042_1845,EC55989_1845,ECO103_1821,ECO111_2147,ECH74115_2392,Z2706,ECs_2385,ECSP_2245,ECO26_2406,G2583_2073,EcSMS35_1518,E2348C_1763,EcE24377A_1894,ETEC_1711,UMNK88_2141,ECOK1_1798,ECS88_1728,ECP_1625,ECABU_c19320,c2073,ECIAI39_1380,ECNA114_1725,ECUMN_1967,UTI89_C1870,None,SBO_1452,SDY_1909,SFxv_1915,S1840,SF1707,SFV_1701,SSON_1478
CIW80_01260,LF82_2203,NRG857_08410,UM146_08760,APECO1_756,EcolC_1952,ECB_01648,ECBD_1966,B21_01638,ECD_01648,BWG_1493,EcDH1_1963,ECDH1ME8569_1623,ECED1_1878,EcHS_A1760,ECIAI1_1731,EKO11_2096,ECSE_1802,ECSF_1539,ECDH10B_1813,b1679,sufE,ECW_m1846,WFL_09045,EC042_1846,EC55989_1846,ECO103_1822,ECO111_2148,ECH74115_2393,Z2707,ECs_2386,ECSP_2246,ECO26_2407,G2583_2074,EcSMS35_1517,E2348C_1764,EcE24377A_1895,ETEC_1712,UMNK88_2142,ECOK1_1799,ECS88_1729,ECP_1626,ECABU_c19330,c2074,ECIAI39_1379,ECNA114_1726,ECUMN_1968,UTI89_C1871,SbBS512_E1880,SBO_1451,SDY_1910,SFxv_1916,S1841,SF1708,SFV_1702,SSON_1477
